Dell,Dell Latitude 5540,Ordinateur portable,"15.60"" 1920 x 1080 pixels",Intel Core i5-1345U,16 Go,512 Go,Intel Iris Graphics,Windows,1.61 kg,CHF 826.78,https://www.digitec.ch/fr/s1/product/dell-latitude-5540-1560-intel-core-i5-1345u-16-go-512-go-de-ordinateur-portable-32915609?shid=1718291
ASUS,ASUS ROG Zephyrus G16 RTX 4060,Ordinateur portable,"16"" 2560 x 1600 pixels",AMD Ryzen AI 9 HX 370,16 Go,1000 Go,AMD Radeon,Windows,1.85 kg,CHF 1736.91,https://www.digitec.ch/fr/s1/product/asus-rog-zephyrus-g16-rtx-4060-16-amd-ryzen-ai-9-hx-370-16-go-1000-go-de-ordinateur-portable-47248799
HP,HP ProBook 440 G11,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 7 155H,32 Go,1000 Go,Intel Arc Graphics,Windows,1.40 kg,CHF 1317.–,https://www.digitec.ch/fr/s1/product/hp-probook-440-g11-14-intel-core-ultra-7-155h-32-go-1000-go-ch-ordinateur-portable-47109053
HP,HP EliteBook 840 G11,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 7 155U,16 Go,512 Go,Intel Arc Graphics,Windows,1.41 kg,CHF 1323.95,https://www.digitec.ch/fr/s1/product/hp-elitebook-840-g11-14-intel-core-ultra-7-155u-16-go-512-go-ch-ordinateur-portable-44726185
Lenovo,Lenovo ThinkPad E14 Gen 6,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 7 155H,32 Go,1000 Go,Intel Arc Graphics,Windows,1.44 kg,CHF 1125.74,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-e14-gen-6-14-intel-core-ultra-7-155h-32-go-1000-go-de-ordinateur-portable-44743671
Lenovo,Lenovo ThinkPad T14s Gen 4,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core i7-1355U,16 Go,512 Go,Intel Iris Graphics,Windows,1.25 kg,CHF 1299.–,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-t14s-gen-4-14-intel-core-i7-1355u-16-go-512-go-ch-ordinateur-portable-32989445
ASUS,ASUS TUF Gaming F17,Ordinateur portable,"17.30"" 1920 x 1080 pixels",Intel Core i7-13620H,16 Go,1000 Go,nVidia GeForce,Sans système d'exploitation,2.60 kg,CHF 1230.23,https://www.digitec.ch/fr/s1/product/asus-tuf-gaming-f17-1730-intel-core-i7-13620h-16-go-1000-go-de-ordinateur-portable-44827984
Dell,Dell Latitude 7450,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 7 155U,16 Go,1000 Go,Intel UHD Graphics,Windows,1.33 kg,CHF 1339.–,https://www.digitec.ch/fr/s1/product/dell-latitude-7450-14-intel-core-ultra-7-155u-16-go-1000-go-ch-ordinateur-portable-45948284
Acer,Acer Swift Go 16 Pro,Ordinateur portable,"16"" 3200 x 2000 pixels",Intel Core i7-13620H,32 Go,1000 Go,Intel UHD Graphics,Windows,1.60 kg,CHF 899.–,https://www.digitec.ch/fr/s1/product/acer-swift-go-16-pro-16-intel-core-i7-13620h-32-go-1000-go-ch-ordinateur-portable-43695820
HP,HP EliteBook Ultra G1i,Ordinateur portable,"14"" 2880 x 1800 pixels",Intel Core Ultra 7 258V,32.77 Go,512 Go,Intel Arc Graphics,Windows,1.19 kg,CHF 2073.–,https://www.digitec.ch/fr/s1/product/hp-elitebook-ultra-g1i-14-intel-core-ultra-7-258v-3277-go-512-go-ch-ordinateur-portable-54309027
HP,HP Ordinateur portable OMEN 17-db0648nz,Ordinateur portable,"17.30"" 2560 x 1440 pixels",AMD Ryzen 7 8845HS,32 Go,1000 Go,AMD Radeon,Windows,2.95 kg,CHF 1811.–,https://www.digitec.ch/fr/s1/product/hp-ordinateur-portable-omen-17-db0648nz-1730-amd-ryzen-7-8845hs-32-go-1000-go-ch-ordinateur-portable-53678911
HP,"HP EliteBook 1040 14 inch G11 Notebook PC, Intel Core Ultra 7, 35,6 cm , 1920 x 1200 pixel",Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 7 155H,16 Go,512 Go,Intel Arc Graphics,Windows,1.18 kg,CHF 1349.–,https://www.digitec.ch/fr/s1/product/hp-elitebook-1040-14-inch-g11-notebook-pc-intel-core-ultra-7-356-cm-14-1920-x-1200-pixel-14-intel-co-45127341
HP,HP Elite x360 1040 G11,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 5 125H,16 Go,512 Go,Intel Arc Graphics,Windows,1.38 kg,CHF 1491.–,https://www.digitec.ch/fr/s1/product/hp-elite-x360-1040-g11-14-intel-core-ultra-5-125h-16-go-512-go-ch-ordinateur-portable-45127224
HP,HP Elite Dragonfly G4,Ordinateur portable,"13.50"" 1920 x 1280 pixels",Intel Core i7-1355U,32 Go,1000 Go,Intel Iris Pro Graphics,Windows,0.99 kg,CHF 1885.–,https://www.digitec.ch/fr/s1/product/hp-elite-dragonfly-g4-1350-intel-core-i7-1355u-32-go-1000-go-ch-ordinateur-portable-36911637
ASUS,ASUS ProArt P16,Ordinateur portable,"16"" 3840 x 2400 pixels",AMD Ryzen AI 9 HX 370,32 Go,2000 Go,nVidia GeForce,Windows,1.85 kg,CHF 2388.–,https://www.digitec.ch/fr/s1/product/asus-proart-p16-16-amd-ryzen-ai-9-hx-370-32-go-2000-go-de-ordinateur-portable-49234350
Lenovo,Lenovo ThinkPad X1 Yoga Gen 5,Ordinateur portable,"14"" 3840 x 2160 pixels",Intel Core i7-10510U,16 Go,512 Go,Intel UHD Graphics,Windows,1.36 kg,CHF 1956.59,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-x1-yoga-gen-5-clavier-polonais-14-intel-core-i7-10510u-16-go-512-go-sans-disposition-16181724?shid=898893
Lenovo,Lenovo Legion 7 RTX 3080 Ti,Ordinateur portable,"16"" 2560 x 1600 pixels",Intel Core i9-12900HX,32 Go,2000 Go,nVidia GeForce,Windows,2.53 kg,CHF 3051.20,https://www.digitec.ch/fr/s1/product/lenovo-legion-7-rtx-3080-ti-16-intel-core-i9-12900hx-32-go-2000-go-ch-ordinateur-portable-21467091?shid=1725016
Lenovo,Lenovo Legion 7 RX 6850M XT,Ordinateur portable,"16"" 2560 x 1600 pixels",AMD Ryzen 7 6800H,32 Go,1000 Go,AMD Radeon,Windows,2.53 kg,CHF 1452.65,https://www.digitec.ch/fr/s1/product/lenovo-legion-7-rx-6850m-xt-16-amd-ryzen-7-6800h-32-go-1000-go-ch-ordinateur-portable-21467170?shid=1883832
Lenovo,Lenovo Yoga C930,Ordinateur portable,"13.90"" 3840 x 2160 pixels",Intel Core i7-8550U,16 Go,1000 Go,Intel UHD Graphics,Windows,1.38 kg,CHF 1722.95,https://www.digitec.ch/fr/s1/product/lenovo-yoga-c930-1390-intel-core-i7-8550u-16-go-1000-go-ch-ordinateur-portable-10158700?shid=1924258
Lenovo,Lenovo ThinkPad X13s Gen 1,Ordinateur portable,"13.30"" 1920 x 1200 pixels",Snapdragon 8cx Gen 3,32 Go,1000 Go,Qualcomm Adreno,Windows,1.06 kg,CHF 1319.98,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-x13s-gen-1-1330-snapdragon-8cx-gen-3-32-go-1000-go-ch-ordinateur-portable-21714406?shid=1717242
Lenovo,Lenovo Yoga Slim 7 ProX,Ordinateur portable,"14.50"" 3072 x 1920 pixels",AMD Ryzen 7 6800HS,16 Go,1000 Go,nVidia GeForce,Windows,1.45 kg,CHF 1198.04,https://www.digitec.ch/fr/s1/product/lenovo-yoga-slim-7-prox-1450-amd-ryzen-7-6800hs-16-go-1000-go-de-ordinateur-portable-21739305?shid=1829311
Lenovo,Lenovo Yoga 9,Ordinateur portable,"15.60"" 1920 x 1080 pixels",I7-10750H,16 Go,1000 Go,nVidia GeForce,Windows,2 kg,CHF 1853.47,https://www.digitec.ch/fr/s1/product/lenovo-yoga-9-1560-i7-10750h-16-go-1000-go-de-ordinateur-portable-15665775?shid=1181756
Lenovo,Lenovo ThinkPad T14 Gen 5,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 5 125U,16 Go,512 Go,Intel Arc Graphics,Windows,1.38 kg,CHF 1482.–,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-t14-gen-5-14-intel-core-ultra-5-125u-16-go-512-go-ch-ordinateur-portable-46143258
Lenovo,Lenovo IdeaPad Gaming 3 RTX 3060,Ordinateur portable,"16"" 1920 x 1200 pixels",Intel Core i7-12700H,16 Go,1000 Go,nVidia GeForce,Windows,2.60 kg,CHF 1119.20,https://www.digitec.ch/fr/s1/product/lenovo-ideapad-gaming-3-rtx-3060-16-intel-core-i7-12700h-16-go-1000-go-ch-ordinateur-portable-21227970?shid=1795681
Lenovo,Lenovo ThinkPad X1 Yoga Gen 8,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core i5-1335U,16 Go,512 Go,Intel Iris Graphics,Windows,1.38 kg,CHF 1434.81,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-x1-yoga-gen-8-14-intel-core-i5-1335u-16-go-512-go-ch-ordinateur-portable-25124562?shid=1905919
Lenovo,Lenovo ThinkPad X1 Extreme Gen 5,Ordinateur portable,"16"" 3840 x 2400 pixels",Intel Core i9-12900H,32 Go,1000 Go,nVidia GeForce,Windows,1.88 kg,CHF 3976.47,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-x1-extreme-gen-5-16-intel-core-i9-12900h-32-go-1000-go-ch-ordinateur-portable-21661106?shid=1665720
Lenovo,Lenovo Yoga 9i,Ordinateur portable,"14"" 3840 x 2160 pixels",Intel Core i7-1185G7,16 Go,1000 Go,Intel UHD Graphics,Windows,1.44 kg,CHF 1534.25,https://www.digitec.ch/fr/s1/product/lenovo-yoga-9i-14-intel-core-i7-1185g7-16-go-1000-go-ch-ordinateur-portable-14743086?shid=1849615
Lenovo,Lenovo Légion Y540,Ordinateur portable,"17.30"" 1920 x 1080 pixels",Intel Core i7-9750H,16 Go,512 Go,nVidia GeForce,Windows,2.84 kg,CHF 1249.93,https://www.digitec.ch/fr/s1/product/lenovo-legion-y540-1730-intel-core-i7-9750h-16-go-512-go-ch-ordinateur-portable-12427551?shid=1774621
Lenovo,Lenovo ThinkPad X12,Ordinateur portable,"12.30"" 1920 x 1280 pixels",Intel Core i7-1160G7,16 Go,512 Go,Intel UHD Graphics,Windows,1.10 kg,CHF 1581.60,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-x12-1230-intel-core-i7-1160g7-16-go-512-go-ch-ordinateur-portable-14682621?shid=1778636
Lenovo,Lenovo Yoga S940,Ordinateur portable,"14"" 3840 x 2160 pixels",Intel Core i7-8565U,16 Go,512 Go,Intel UHD Graphics,Windows,1.20 kg,CHF 1620.15,https://www.digitec.ch/fr/s1/product/lenovo-yoga-s940-14-intel-core-i7-8565u-16-go-512-go-ch-ordinateur-portable-10406723?shid=1406000
Lenovo,Lenovo ThinkPad X1 2-in-1 Gen 9,Ordinateur portable,"14"" 2880 x 1800 pixels",Intel Core Ultra 7 165U,64 Go,1000 Go,Intel Arc Graphics,Windows,1.35 kg,CHF 2999.–,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-x1-2-in-1-gen-9-14-intel-core-ultra-7-165u-64-go-1000-go-ch-ordinateur-portable-46219027
Lenovo,Lenovo ThinkPad X13s 8cx Gen 3,Ordinateur portable,"13.30"" 1920 x 1200 pixels",Snapdragon 8cx Gen 3,32 Go,512 Go,Qualcomm Adreno,Windows,1.06 kg,CHF 2087.11,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-x13s-8cx-gen-3-1330-snapdragon-8cx-gen-3-32-go-512-go-ing-int-ordinateur-portable-23237815?shid=1859853
Lenovo,Lenovo ThinkPad X1 Yoga Gen 5,Ordinateur portable,"14"" 1920 x 1080 pixels",Intel Core i5-10210U,16 Go,512 Go,Intel UHD Graphics,Windows,1.36 kg,CHF 1745.25,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-x1-yoga-gen-5-14-intel-core-i5-10210u-16-go-512-go-ch-ordinateur-portable-14637771?shid=1754425
Lenovo,Lenovo ThinkPad X1 Carbon G11,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core i7-1355U,32 Go,1000 Go,Intel Iris Graphics,Windows,1.12 kg,CHF 2412.08,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-x1-carbon-g11-14-intel-core-i7-1355u-32-go-1000-go-ing-int-ordinateur-portable-36674994?shid=1907833
Lenovo,Lenovo ThinkPad X13 Gen 5,Ordinateur portable,"13.30"" 1920 x 1200 pixels",Intel Core Ultra 7 155U,32 Go,1000 Go,Intel Arc Graphics,Windows,1.17 kg,CHF 1610.–,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-x13-gen-5-1330-intel-core-ultra-7-155u-32-go-1000-go-de-ordinateur-portable-44744116
Lenovo,Lenovo ThinkBook 14s Yoga Gen 3,Ordinateur portable,"14"" 1920 x 1080 pixels",Intel Core i7-1355U,16 Go,512 Go,Intel Iris Graphics,Windows,1.50 kg,CHF 1156.96,https://www.digitec.ch/fr/s1/product/lenovo-thinkbook-14s-yoga-gen-3-14-intel-core-i7-1355u-16-go-512-go-de-ordinateur-portable-24503146?shid=1852095
Lenovo,Lenovo Legion 5,Ordinateur portable,"16"" 2560 x 1600 pixels",Intel Core i7-13650HX,16 Go,512 Go,Intel UHD Graphics,Sans système d'exploitation,2.36 kg,CHF 1179.–,https://www.digitec.ch/fr/s1/product/lenovo-legion-5-16-intel-core-i7-13650hx-16-go-512-go-ing-int-ordinateur-portable-47980362
Lenovo,Lenovo ThinkPad X9-14 Gen 1,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 7 258V,32 Go,1000 Go,Intel Arc Graphics,Windows,1.21 kg,CHF 1731.–,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-x9-14-gen-1-14-intel-core-ultra-7-258v-32-go-1000-go-ch-ordinateur-portable-54308860
Lenovo,Lenovo Legion 7 RX 6850M XT,Ordinateur portable,"16"" 2560 x 1600 pixels",AMD Ryzen 9 6900HX,32 Go,1000 Go,AMD Radeon,Windows,2.53 kg,CHF 2132.03,https://www.digitec.ch/fr/s1/product/lenovo-legion-7-rx-6850m-xt-16-amd-ryzen-9-6900hx-32-go-1000-go-ch-ordinateur-portable-21467079?shid=1909455
Lenovo,Lenovo Legion Pro 5,Ordinateur portable,"16"" 2560 x 1600 pixels",Intel Core i9-14900HX,32 Go,1000 Go,Intel UHD Graphics,Windows,2.50 kg,CHF 1739.–,https://www.digitec.ch/fr/s1/product/lenovo-legion-pro-5-16-intel-core-i9-14900hx-32-go-1000-go-ing-int-ordinateur-portable-47346335
Lenovo,Lenovo ThinkPad L13 Yoga Gen 3,Ordinateur portable,"13.30"" 1920 x 1200 pixels",Intel Core i5-1235U,8 Go,256 Go,Intel Iris Graphics,Windows,1.32 kg,CHF 1224.–,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-l13-yoga-gen-3-1330-intel-core-i5-1235u-8-go-256-go-ch-ordinateur-portable-21639578
Lenovo,Lenovo IdeaPad 5 Pro,Ordinateur portable,"16"" 2560 x 1600 pixels",Intel Core i7-12700H,16 Go,512 Go,Intel Arc Graphics,Windows,1.95 kg,CHF 1089.49,https://www.digitec.ch/fr/s1/product/lenovo-ideapad-5-pro-16-intel-core-i7-12700h-16-go-512-go-ch-ordinateur-portable-22519888?shid=1772078
Lenovo,Lenovo LOQ RTX 4060,Ordinateur portable,"16"" 1920 x 1200 pixels",Intel Core i7-13620H,16 Go,1000 Go,Intel UHD Graphics,Windows,2.60 kg,CHF 1061.10,https://www.digitec.ch/fr/s1/product/lenovo-loq-rtx-4060-16-intel-core-i7-13620h-16-go-1000-go-ch-ordinateur-portable-36345261?shid=1785202
Lenovo,Lenovo IdeaPad Flex 5,Ordinateur portable,"16"" 1920 x 1200 pixels",Intel Core i7-1255U,16 Go,1000 Go,Iris Xe Graphics,Windows,2.10 kg,CHF 1051.94,https://www.digitec.ch/fr/s1/product/lenovo-ideapad-flex-5-16-intel-core-i7-1255u-16-go-1000-go-ordinateur-portable-21738762?shid=1891620
Lenovo,Lenovo ThinkBook 13s G3,Ordinateur portable,"13.30"" 1920 x 1200 pixels",AMD Ryzen 7 5800U,16 Go,512 Go,AMD Radeon,Windows,1.26 kg,CHF 1038.77,https://www.digitec.ch/fr/s1/product/lenovo-thinkbook-13s-g3-1330-amd-ryzen-7-5800u-16-go-512-go-de-ordinateur-portable-21125759?shid=1747632
Lenovo,Lenovo IdeaPad Duet 5,Ordinateur portable,"12.40"" 2560 x 1600 pixels",Intel Core i7-1355U,16 Go,512 Go,Intel Iris Graphics,Windows,1.18 kg,CHF 1028.84,https://www.digitec.ch/fr/s1/product/lenovo-ideapad-duet-5-1240-intel-core-i7-1355u-16-go-512-go-de-ordinateur-portable-25124954?shid=1829459
Lenovo,Lenovo IdeaPad Gaming 3,Ordinateur portable,"16"" 1920 x 1200 pixels",AMD Ryzen 7 6800H,16 Go,1000 Go,nVidia GeForce,Windows,2.50 kg,CHF 1023.20,https://www.digitec.ch/fr/s1/product/lenovo-ideapad-gaming-3-rtx-3050-ti-16-amd-ryzen-7-6800h-16-go-1000-go-ch-ordinateur-portable-21738820?shid=1829342
MSI,MSI Katana 17 RTX4050,Ordinateur portable,"17.30"" 1920 x 1080 pixels",Intel Core i7-13620H,16 Go,1000 Go,Intel UHD Graphics,Sans système d'exploitation,2.60 kg,CHF 979.–,https://www.digitec.ch/fr/s1/product/msi-katana-17-rtx4050-1730-intel-core-i7-13620h-16-go-1000-go-pave-numerique-ordinateur-portable-47362563
Lenovo,Lenovo IdeaPad Gaming 3,Ordinateur portable,"15.60"" 1920 x 1080 pixels",AMD Ryzen 7 5800H,8 Go,512 Go,nVidia GeForce,Sans système d'exploitation,2.25 kg,CHF 963.91,https://www.digitec.ch/fr/s1/product/lenovo-ideapad-gaming-3-1560-amd-ryzen-7-5800h-8-go-512-go-ing-int-ordinateur-portable-20583863?shid=1813638
Acer,Acer TravelMate P414RN-54 Spin,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 7 155U,16 Go,512 Go,Intel Arc Graphics,Windows,1.50 kg,CHF 1153.–,https://www.digitec.ch/fr/s1/product/acer-travelmate-p414rn-54-spin-14-intel-core-ultra-7-155u-16-go-512-go-ch-ordinateur-portable-46056909
Acer,Acer TravelMate P414RN-54 Spin,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 7 155U,32 Go,1000 Go,Intel Arc Graphics,Windows,1.49 kg,CHF 1279.–,https://www.digitec.ch/fr/s1/product/acer-travelmate-p414rn-54-spin-14-intel-core-ultra-7-155u-32-go-1000-go-ch-ordinateur-portable-46056908
Acer,Acer Predator Triton 300,Ordinateur portable,"15.60"" 2560 x 1440 pixels",Intel Core i7-11800H,16 Go,512 Go,nVidia GeForce,Windows,2 kg,CHF 1470.10,https://www.digitec.ch/fr/s1/product/acer-predator-triton-300-1560-intel-core-i7-11800h-16-go-512-go-de-ordinateur-portable-21018454?shid=1034921
Lenovo,Lenovo Thinkbook 15 Gen 2,Ordinateur portable,"15.60"" 1920 x 1080 pixels",Intel Core i7-1165G7,16 Go,512 Go,Iris Xe Graphics,Windows,1.70 kg,CHF 959.55,https://www.digitec.ch/fr/s1/product/lenovo-thinkbook-15-gen-2-1560-intel-core-i7-1165g7-16-go-512-go-ch-ordinateur-portable-17692917?shid=1789789
Lenovo,Lenovo Yoga 9,Ordinateur portable,"14"" 2880 x 1800 pixels",Intel Core i7-1360P,16 Go,512 Go,Iris Xe Graphics,Windows,1.40 kg,CHF 959.20,https://www.digitec.ch/fr/s1/product/lenovo-yoga-9-14-intel-core-i7-1360p-16-go-512-go-ch-ordinateur-portable-24014078?shid=1885342
Acer,Acer Predator Helios 18,Ordinateur portable,"18"" 2560 x 1600 pixels",Intel Core i9-13900HX,32 Go,2000 Go,Intel UHD Graphics,Windows,3.25 kg,CHF 2661.93,https://www.digitec.ch/fr/s1/product/acer-predator-helios-18-18-intel-core-i9-13900hx-32-go-2000-go-ch-ordinateur-portable-24572195?shid=1892542
Dell,Dell Latitude 3520,Ordinateur portable,"15.60"" 1920 x 1080 pixels",Intel Core i5-1135G7,16 Go,512 Go,Intel UHD Graphics,Windows,1.79 kg,CHF 621.95,https://www.digitec.ch/fr/s1/product/dell-latitude-3520-1560-intel-core-i5-1135g7-16-go-512-go-ch-ordinateur-portable-21434406?shid=1919204
Lenovo,Lenovo IdeaPad Gaming 3,Ordinateur portable,"15.60"" 1920 x 1080 pixels",AMD Ryzen 7 5800H,16 Go,1000 Go,nVidia GeForce,Windows,2.25 kg,CHF 912.17,https://www.digitec.ch/fr/s1/product/lenovo-ideapad-gaming-3-1560-amd-ryzen-7-5800h-16-go-1000-go-ch-ordinateur-portable-18598778?shid=1932226
Lenovo,Lenovo Yoga 7,Ordinateur portable,"16"" 1920 x 1200 pixels",AMD Ryzen 7 7735U,16 Go,1000 Go,AMD Radeon,Windows,2.04 kg,CHF 901.60,https://www.digitec.ch/fr/s1/product/lenovo-yoga-7-16-amd-ryzen-7-7735u-16-go-1000-go-de-ordinateur-portable-25125148?shid=1694911
Lenovo,Lenovo V340,Ordinateur portable,"17.30"" 1920 x 1080 pixels",Intel Core i7-8565U,16 Go,256 Go,nVidia GeForce,Windows,2.80 kg,CHF 890.50,https://www.digitec.ch/fr/s1/product/lenovo-v340-1730-intel-core-i7-8565u-16-go-256-go-ch-ordinateur-portable-11308302?shid=1892557
Microsoft,Microsoft Surface Pro 10 for business,Ordinateur portable,"13"" 2880 x 1920 pixels",Intel Core Ultra 5 135U,8 Go,256 Go,Intel UHD Graphics,Windows,0.88 kg,CHF 1222.95,https://www.digitec.ch/fr/s1/product/microsoft-surface-pro-10-for-business-1299-intel-core-ultra-5-135u-8-go-256-go-sans-disposition-de-c-44130923
Microsoft,Microsoft Surface Pro 10 for business,Ordinateur portable,"13"" 2880 x 1920 pixels",Intel Core Ultra 5 135U,16 Go,512 Go,Intel UHD Graphics,Windows,0.88 kg,CHF 1384.91,https://www.digitec.ch/fr/s1/product/microsoft-surface-pro-10-for-business-13-intel-core-ultra-5-135u-16-go-512-go-sans-disposition-de-cl-44130967
Acer,Acer Nitro 5,Ordinateur portable,"15.60"" 1920 x 1080 pixels",AMD Ryzen 5 5600H,16 Go,1000 Go,nVidia GeForce,Windows,2.30 kg,CHF 982.94,https://www.digitec.ch/fr/s1/product/acer-nitro-5-1560-amd-ryzen-5-5600h-16-go-1000-go-ch-ordinateur-portable-15644153?shid=1714319
Acer,Acer Swift Go 16 OLED,Ordinateur portable,"16"" 3200 x 2000 pixels",Intel Core Ultra 7 155H,32 Go,1000 Go,Intel Arc Graphics,Windows,1.60 kg,CHF 980.–,https://www.digitec.ch/fr/s1/product/acer-swift-go-16-oled-16-intel-core-ultra-7-155h-32-go-1000-go-ch-ordinateur-portable-46486225
Lenovo,Lenovo ThinkBook 16 Gen 6,Ordinateur portable,"16"" 1920 x 1200 pixels",AMD Ryzen 5 7530U,16 Go,512 Go,AMD Radeon,Windows,1.70 kg,CHF 872.–,https://www.digitec.ch/fr/s1/product/lenovo-thinkbook-16-gen-6-16-amd-ryzen-5-7530u-16-go-512-go-de-ordinateur-portable-37777253
Lenovo,Lenovo Legion Pro 7 RTX 5080,Ordinateur portable,"16"" 2560 x 1600 pixels",Intel Core Ultra 9 275HX,32 Go,1000 Go,nVidia GeForce,Windows,2.57 kg,CHF 3299.–,https://www.digitec.ch/fr/s1/product/lenovo-legion-pro-7-rtx-5080-16-intel-core-ultra-9-275hx-32-go-1000-go-ch-ordinateur-portable-57308379
Lenovo,Lenovo ThinkPad E14 Gen 2,Ordinateur portable,"14"" 1920 x 1080 pixels",Intel Core i5-1135G7,8 Go,256 Go,Iris Xe Graphics,Windows,1.64 kg,CHF 863.37,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-e14-gen-2-14-intel-core-i5-1135g7-8-go-256-go-ch-ordinateur-portable-17686090?shid=1678216
Lenovo,Lenovo Yoga 7,Ordinateur portable,"14"" 2240 x 1400 pixels",Intel Core i7-1260P,16 Go,512 Go,Iris Xe Graphics,Windows,1.45 kg,CHF 842.42,https://www.digitec.ch/fr/s1/product/lenovo-yoga-7-14-intel-core-i7-1260p-16-go-512-go-ch-ordinateur-portable-20968660?shid=1694617
Lenovo,Lenovo IdeaPad Flex 5,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core i7-1255U,16 Go,512 Go,Iris Xe Graphics,Windows,1.50 kg,CHF 819.83,https://www.digitec.ch/fr/s1/product/lenovo-ideapad-flex-5-14-intel-core-i7-1255u-16-go-512-go-ch-ordinateur-portable-21227969?shid=1864894
Lenovo,Lenovo Yoga Slim 7,Ordinateur portable,"14.50"" 2944 x 1840 pixels",Snapdragon X Plus X1P-64-100,16 Go,1000 Go,,Windows,1.28 kg,CHF 799.–,https://www.digitec.ch/fr/s1/product/lenovo-yoga-slim-7-1450-snapdragon-x-plus-x1p-64-100-16-go-1000-go-ch-ordinateur-portable-52239403
Lenovo,Lenovo IdeaPad 3,Ordinateur portable,"15.60"" 1920 x 1080 pixels",Intel Core i7-1255U,16 Go,1000 Go,Iris Xe Graphics,Windows,1.63 kg,CHF 791.19,https://www.digitec.ch/fr/s1/product/lenovo-ideapad-3-1560-intel-core-i7-1255u-16-go-1000-go-ch-ordinateur-portable-21227964?shid=1905330
Lenovo,Lenovo ThinkBook 13s,Ordinateur portable,"13.30"" 1920 x 1200 pixels",AMD Ryzen 5 6600U,8 Go,256 Go,AMD Radeon,Windows,1.23 kg,CHF 777.78,https://www.digitec.ch/fr/s1/product/lenovo-thinkbook-13s-clavier-anglais-1330-amd-ryzen-5-6600u-8-go-256-go-sans-disposition-de-clavier--25301695?shid=1538810
HP,HP Omen – 17-cb1698nz,Ordinateur portable,"17.30"" 1920 x 1080 pixels",I7-10750H,16 Go,1000 Go,nVidia GeForce,Windows,3.23 kg,CHF 1468.60,https://www.digitec.ch/fr/s1/product/hp-omen-17-cb1698nz-1730-i7-10750h-16-go-1000-go-ch-ordinateur-portable-13458190?shid=1819543
HP,HP Spectre x360 14-ea1375ng,Ordinateur portable,"13.50"" 1920 x 1280 pixels",Intel Core i7-1195G7,16 Go,512 Go,Intel UHD Graphics,Windows,1.34 kg,CHF 1089.72,https://www.digitec.ch/fr/s1/product/hp-spectre-x360-14-ea1375ng-1350-intel-core-i7-1195g7-16-go-512-go-de-ordinateur-portable-31226691?shid=1819515
